id,name_aegis,name_english,type
100509,Exp_Up_2_S,Special Growth Potion (Intermediate),Usable
100510,Exp_Up_3_S,Special Growth Potion (Advanced),Usable
100511,Exp_Up_4_S,Special Growth Potion (Superior),Usable
100512,Ex_Skill_Shadow_Cube,Extended Class Skill Shadow Cube,Usable
100515,Cachua_Costume_Box,Kachua's Costume Box,Usable
100516,Eye_Cleaner,Eye Cleaner,Healing
100517,Ear_Cleaner,Ear Cleaner,Healing
100518,Tonics,Tonics,Healing
100519,Mini_Extinguisher,Mini Extinguisher,Healing
100520,Water_Of_Lucky,Water Of Lucky,Healing
100521,Strong_Antidote,Strong Antidote,Healing
100522,High_Energy_Chocolate,High Energy Chocolate,Healing
100523,Refined_Holy_Water,Refined Holy Water,Healing
100534,Kr_B_Special03,18th Anniversary Box,Usable
100537,Class_Shadow_WP_Cube,Class Weapon Shadow Cube,Usable
100538,Class_Shadow_AM_Cube,Class Armor Shadow Cube,Usable
100539,Class_Shadow_SU_Cube,Class Shoes Shadow Cube,Usable
100540,Class_Shadow_SD_Cube,Class Shield Shadow Cube,Usable
100541,Class_Shadow_PD_Cube,Class Pendant Shadow Cube,Usable
100542,Class_Shadow_EA_Cube,Class Earring Shadow Cube,Usable
100547,BioWeapon_Helm_Box,Biological Lab Helmet Box,Usable
100553,Tree_Of_Sprout_Box,Young Leaf Scroll,Usable
100569,Special_Costume_Box,Special Costume Box,Usable
100570,Special_Costume_Box_,Special Costume Box+,Usable
100572,FullPeneShadow_Mix,Full Penetration Shadow Thump Box,DelayConsume
100573,Rag_Inven_Box,Ragnarok Inven Event Support Box,Usable
100574,AID_Manual_1h,Premium Expierence Pass (1 Hour),Usable
100575,AID_Bubble_Gum_1h,Premium Drop Rate Pass (1 Hour),Usable
100576,AID_Insurance_1h,Premium Death Penalty Reduction Pass (1 Hour),Usable
100577,AID_Special_1h,Premium Special Offer Pass (1 Hour),Usable
100579,PendantStoneForWork,Pendant Gemstone of Force,DelayConsume
100580,Dark_Stone,Dark Stone,DelayConsume
100582,aegis_100582,Test 1,Usable
100584,aegis_100584,Test 2,Usable
100585,Thanatos_Pendant_Box,Thanatos Necklace Box,Usable
100591,Thanos_W_Reform_1,Thanos Weapon Reform Cube (Lower),DelayConsume
100592,Thanos_W_Reform_2,Thanos Weapon Reform Cube (Middle),DelayConsume
100596,FullTempShadow_Mix,Full Tempest Shadow Thump Box,DelayConsume
100600,Shadow_Mix_Recipe2,New Shadow Thump Box,DelayConsume
100601,Illusion_Module_Mix,Illusion Module Thump Box,DelayConsume
100602,Automatic_Module_Mix,Automatic Module Thump Box,DelayConsume
100603,Lapine_DdukddakBox3,New Lapine Thump Box,Usable
100616,Auction_Promotion,Donation Participaton Box,Usable
100619,Thanos_Refine_Hammer,Modified Thanos Refinement Hammer,DelayConsume
100620,True_GemShadow_Mix,True Gemstone Shadow Thump Box,DelayConsume
100621,Mammoth_Mix,Maximum Mammonth Shadow Thump Box,DelayConsume
100623,Shadow_Mix_Recipe_TH,Lapine Box (Shadow),DelayConsume
100626,GrayWolf_7_Ticket,Gray Wolf +7 Refinement Box,DelayConsume
100627,GrayWolf_9_Ticket,Gray Wolf +9 Refinement Box,DelayConsume
100648,Consecrate_Weapon_1,Purification Ritual,DelayConsume
100649,Consecrate_Weapon_2,Advanced Purification Ritual,DelayConsume
100650,Pontifex_Courage,Pontifex Courage,DelayConsume
100651,Pontifex_Wisdom,Pontifex Wisdom,DelayConsume
100652,Pontifex_Tenacity,Pontifex Tenacity,DelayConsume
100653,Pontifex_Belief,Pontifex Belief,DelayConsume
100655,Blue_Prints_Scroll,Cleansing Blueprint Bundle,Usable
100661,EXPShadow_Mix,Experience Shadow Thump Box,DelayConsume
100684,Bio_Helm_Refine_Cube,Biological Lab Helmet +11 Refinement Cube,DelayConsume
100690,Material_Shadow_CubeII,Material Shadow Cube II,Usable
100691,AbsorbShadow_Mix,Absolve Shadow Thump Box,DelayConsume
100694,C_Armor_Reform_1,Armor Modification Box (Lower),DelayConsume
100695,C_Armor_Reform_2,Armor Modification Box (Middle),DelayConsume
100699,Twins_Box_IL,Twins Refinement Box,DelayConsume
100700,S_Twins_Box_IL,Special Twins Refinement Box,DelayConsume
100706,Ancient_Hero_Will,Will of Ancient Hero,Usable
100707,Mammoth_Shadow_Box,Mammoth Shadow Box,Usable
100708,Shadow_R_M_Box,Shadow Spellbook Box,Usable
100709,All_Shadow_Cube,All Shadow Cube,Usable
100710,EXP_Overclocker,EXP Overclocker,DelayConsume
100717,Fluffy_Semi_Long_Box,Semi-Long Costume Box,Usable
100721,Enchant_Stone_Box23,Costume Enchant Stone Box 23,Usable
100722,Booster_RandomOpt_P,Booster Modification Stone(Physical),DelayConsume
100723,Booster_RandomOpt_M,Booster Modification Stone(Magical),DelayConsume
100724,Spring_Energy,Spring Energy,Usable
100726,Booster_Pack_215,Booster Pack(215),Usable
100727,Booster_Pack_230,Booster Pack(230),Usable
100728,AngelPoringJewel_Box,Angel Poring Boots Stone Box,Usable
100742,Up_Hero_Weapon_Box,Awakened Ancient Heros Weapon Box,Usable
100744,Hero_LT_Refine_Melee,Hero's Weapon Modifier(Physical),DelayConsume
100745,Hero_LT_Refine_Magic,Hero's Weapon Modifier(Magical),DelayConsume
100746,C_Weapon_Reform_1,Weapon Modification Box (Lower),DelayConsume
100747,C_Weapon_Reform_2,Weapon Modification Box (Middle),DelayConsume
100748,C_Weapon_Reform_3,Weapon Modification Box (Upper),DelayConsume
100750,High_Refine_Guarantee,Advanced Refining Certificate Envelope,Usable
100751,Refine_Guarantee,Refining Certificate Envelope,Usable
100752,Special_Refine_Cube,Special Refinement Cube Box,Usable
100753,Hero_Equipment_Cube,Ancient Hero's Release Cube,DelayConsume
100754,Kr_B_Special04,Brilliant Soda,Usable
100783,MajorAutoSpell_Mix,Auto Spell Shadow Thump Box,DelayConsume
100784,Shadow_Changer_W_Shi,Shadow Changer (Weapon→Shield),DelayConsume
100785,AutoSpell_Shadow_Box,Auto Spell Shadow Box,Usable
100786,C_Armor_Reform_3,Armor Modification Box (Upper),DelayConsume
100796,Darkness_Bible,Dark Bible,Usable
100810,BroadcastBox_,Broadcast Box,Usable
100816,Summer_Energy,Summer Vibes,Usable
100817,Thanos_Upgrade_Box,Thanos Upgrade Box,DelayConsume
100819,Hero_Weapon_Up_Box_1,Hero's Weapon Modification Box I,DelayConsume
100820,Hero_Weapon_Up_Box_2,Hero's Weapon Modification Box II,DelayConsume
100821,Hero_Weapon_Hammer_1,Modified Hero's Weapon Refinement Hammer I,DelayConsume
100822,Hero_Weapon_Hammer_2,Modified Hero's Weapon Refinement Hammer II,DelayConsume
100823,Lens_Craft_Stone,Lens Craft Stone,DelayConsume
100829,Farfalle,Farfalle,Usable
100830,Cream_Noodle2,Creamy Shrimp Pasta,Usable
100831,Festival_Noodle2,Feast Noodles,Usable
100832,Tamato_Noodle2,Tomato Noodles,Usable
100833,Oil_Noodle,Soy Sauce Bibim Noodles,Usable
100834,Hero_Weapon_Up_Box_3,Hero's Weapon Modification Box III,DelayConsume
100835,Hero_Weapon_Hammer_3,Modified Hero's Weapon Refinement Hammer III,DelayConsume
100848,Watermelon_Pudding_J,Watermelon Pudding,Healing
100870,S_Enchant_Stone_Box,Special Costume Enchant Stone Box,Usable
100874,C_Giant_Fly_1Day_Box__,Infinite Giant Fly Wings Daily Box,Cash
100875,C_Wing_Of_Fly_3Day_B__,?nfinite Fly Wings Box (3 Days),Cash
100880,S_Piercing_Box,Piercing Shadow Box,Usable
100886,PhyMag_Shadow_Box,Physical Magical Shadow Box,Usable
100887,MagicalShadow_Mix,Clever Shadow Thump Box,DelayConsume
100888,PhysicalShadow_Mix,Durable Shadow Pick-Up Box,DelayConsume
100890,Shadow_Changer_A_W,Shadow Changer (Armor→Weapon),DelayConsume
100900,Teleport_Ep19_01,Ice Castle Transport Wing,Usable
100901,Teleport_Ep18_01,Gray Wolf Village Transport Wing,Usable
100902,Teleport_Ep17_02,Varmundt Mansion Teleport Wing,Usable
100903,Teleport_Ep17_01,Border Area Cor Teleport Wing,Usable
100904,Teleport_Ep16_01,Military Base Teleport Wing,Usable
100906,E_All_In_One_Buff,[Not For Sale] 21st Anniversary All in One Potion,Usable
100908,S_M_Piercing_Box,Magic Piercing Shadow Box,Usable
100910,S_Dual_Stone_Box,Special Dual Enchant Stone Box,Usable
100911,S_Costume_Box,Special Outfit Package,Usable
100913,EXP_Drop_Up_7days,Kafra Buff(7 Days),Usable
100914,EXP_Drop_Up_1Hours,Kafra Buff(1 Hour),Usable
100917,Hero_Weapon_Hammer_4,Modified Hero's Weapon Refinement Hammer IV,DelayConsume
100918,Hero_Weapon_Up_Box_4,Hero's Weapon Modification Box IV,DelayConsume
100920,Enchant_Stone_Box24,Costume Enchant Stone Box 24,Usable
100929,GM_Lost_Bagpack,GM Bigfoot Bag,Usable
100933,E_Potion_Box,[Gift] Potion Box,Usable
100934,Buff_Scroll_Box,[Not For Sale] Buff Scroll Box,Usable
100938,Hero_Weapon_Hammer_5,Modified Hero's Weapon Refinement Hammer V,DelayConsume
100939,Hero_Weapon_Up_Box_5,Hero's Weapon Modification Box V,DelayConsume
100943,Season_Evt_Reward_9,Thanksgiving Package,Usable
100949,EXP_Drop_Up_1day,[Security Campaign] Kafra Buff(1 Day),Usable
100950,Evt_RagFes_Box,Ragfest Commemorative Box,Usable
100951,S_Ignition_Cube,Ignition Shadow Cube,Usable
100952,S_W_Breath_Cube,Cold Breath Shadow Cube,Usable
100954,S_F_Breath_Cube,Fire Breath Shadow Cube,Usable
100955,S_Sonic_Cube,Sonic Shadow Cube,Usable
100956,S_Banish_Cannon_Cube,Vanishing Cannon Shadow Cube,Usable
100957,S_Brand_Cube,Brand Shadow Cube,Usable
100958,S_Genesis_Cube,Genesis Shadow Cube,Usable
100959,S_Chain_Press_Cube,Chain Press Shadow Cube,Usable
100960,S_Strain_Cube,Strain Shadow Cube,Usable
100961,S_Jack_Cube,Jack Shadow Cube,Usable
100962,S_Chain_Cube,Chain Shadow Cube,Usable
100963,S_Crimson_Cube,Crimson Shadow Cube,Usable
100964,S_Grave_Cube,Grave Shadow Cube,Usable
100965,S_Dust_Cube,Dust Shadow Cube,Usable
100966,S_Varetyr_Cube,Varetyr Shadow Cube,Usable
100967,S_Psychic_Cube,Psychic Shadow Cube,Usable
100968,S_Vulcan_Cube,Vulcan Shadow Cube,Usable
100969,S_Boomerang_Cube,Boomerang Shadow Cube,Usable
100970,S_Arms_Cube,Arm Shadow Cube,Usable
100971,S_Tornado_Cube,Tornado Shadow Cube,Usable
100972,S_Spore_Bomb_Cube,Spore Bomb Shadow Cube,Usable
100973,S_Cannon_Cart_Cube,Cannon Cart Shadow Cube,Usable
100974,S_Crazy_Cube,Crazy Shadow Cube,Usable
100975,S_Cart_Tornado_Cube,Tornado Cart Shadow Cube,Usable
100976,S_Duplelight_Cube,Duple Shadow Cube,Usable
100977,S_Magnus_Cube,Magnus Shadow Cube,Usable
100978,S_Adoramus_Cube,Adora Shadow Cube,Usable
100979,S_Judex_Cube,Judex Shadow Cube,Usable
100980,S_Knucklearrow_Cube,Knuckle Arrow Shadow Cube,Usable
100981,S_Skynetblow_Cube,Sky Blow Shadow Cube,Usable
100982,S_Rampage_Cube,Rampage Shadow Cube,Usable
100983,S_TigerCannon_Cube,Tiger Cannon Shadow Cube,Usable
100984,S_Rolling_Cube,Rolling Shadow Cube,Usable
100985,S_Ripper_Cube,Ripper Slasher Shadow Cube,Usable
100986,S_Slash_Cube,Slash Shadow Cube,Usable
100987,S_Katar_Cube,Katar Shadow Cube,Usable
100988,S_Menace_Cube,Menace Shadow Cube,Usable
100989,S_Shadowspell_Cube,Shadow Spell Shadow Cube,Usable
100990,S_Triangle_Cube,Triangle Shadow Cube,Usable
100991,S_Paint_Cube,Feint Shadow Cube,Usable
100992,S_Shooting_Cube,Katar Shadow Cube,Usable
100994,S_Arrow_Cube,Arrow Shadow Cube,Usable
100995,S_Aimed_Cube,Aimed Shadow Cube,Usable
100996,S_Cluster_Cube,Cluster Shadow Cube,Usable
100997,S_Rainstorm_Cube,Rainstorm Shadow Cube,Usable
100998,S_Metalic_Cube,Metallic Shadow Cube,Usable
100999,S_Arrowvulcan_Cube,Arrow Vulcan Shadow Cube,Usable
101000,S_Reverberation_Cube,Reverberation Shadow Cube,Usable
101001,S_Moonlight_Cube,Moonlight Shadow Cube,Usable
101002,S_Sunshine_Cube,Sunshine Shadow Cube,Usable
101003,S_Stardust_Cube,Stardust Shadow Cube,Usable
101004,S_S_Cube,Es Shadow Cube,Usable
101005,S_Evilcurse_Cube,Evil Curse Shadow Cube,Usable
101006,S_Syuriken_Cube,Cross Shuriken Shadow Cube,Usable
101007,S_Kunai_Cube,Kunai Shadow Cube,Usable
101008,S_Huusouka_Cube,Wind Spear Petal Shadow Cube,Usable
101009,S_Kamaenraku_Cube,First Exploding Draft Shadow Cube,Usable
101010,S_God_Hammer_Cube,God Hammer Shadow Cube,Usable
101011,S_Shatter_Buster_Cube,Shatter Buster Shadow Cube,Usable
101012,S_Tail_Dragon_Cube,Tail Dragon Shadow Cube,Usable
101013,S_Trip_Cube,Trip Shadow Cube,Usable
101014,S_Flare_Dance_Cube,Flare Dance Shadow Cube,Usable
101015,S_Super_Magic_Cube,Super Magic Shadow Cube,Usable
101016,S_Super_Power_Cube,Super Power Shadow Cube,Usable
101017,S_Silvervine_Cube,Silvervine Shadow Cube,Usable
101018,S_Catnip_Cube,Catnip Shadow Cube,Usable
101019,S_SavageRabbit_Cube,Savage Rabbit Shadow Cube,Usable
101020,S_Pickyrush_Cube,Picky Rush Shadow Cube,Usable
101021,S_RuneKnight_Cube,Rune Knight Shadow Cube,Usable
101022,S_RoyalGuard_Cube,Royal Guard Shadow Cube,Usable
101023,S_Warlock_Cube,Warlock Shadow Cube,Usable
101024,S_Sorcerer_Cube,Sorcerer Shadow Cube,Usable
101025,S_Mechanic_Cube,Mechanic Shadow Cube,Usable
101026,S_Generic_Cube,Genetic Shadow Cube,Usable
101027,S_ArchBishop_Cube,Arch Bishop Shadow Cube,Usable
101028,S_Sura_Cube,Sura Shadow Cube,Usable
101029,S_GuillotineCross_Cube,Guillotine Cross Shadow Cube,Usable
101030,S_ShadowChaser_Cube,Shadow Chaser Shadow Cube,Usable
101031,S_Ranger_Cube,Ranger Shadow Cube,Usable
101032,S_Wanderer_Cube,Wanderer Shadow Cube,Usable
101033,S_Minstrel_Cube,Minstrel Shadow Cube,Usable
101034,S_Star_Emperor_Cube,Star Emperor Shadow Cube,Usable
101035,S_Soul_Reaper_Cube,Soul Reaper Shadow Cube,Usable
101036,S_Kagerou_Cube,Kagerou Shadow Cube,Usable
101037,S_Oboro_Cube,Oboro Shadow Cube,Usable
101038,S_Rebellion_Cube,Rebellion Shadow Cube,Usable
101039,S_SuperNovice_Cube,Super Novice Shadow Cube,Usable
101040,S_Doram_Cube,Doram Shadow Cube,Usable
101041,S_Mammoth_Cube,Mammoth Shadow Cube,Usable
101042,S_Gemstone_Cube,Gemstone Shadow Cube,Usable
101043,S_Pene1_Cube,Penetration Shadow Cube I,Usable
101044,S_Pene2_Cube,Penetration Shadow Cube II,Usable
101045,S_Temp1_Cube,Tempest Shadow Cube I,Usable
101046,S_Temp2_Cube,Tempest Shadow Cube II,Usable
101047,Blacksmith_Bless_Box_3,Blacksmith Blessing Box 3,Usable
101048,Shadow_Hammer_Box_3,Holgren's Shadow Smelting Hammer Box 3,Usable
101060,Select_Example1,TestA,DelayConsume
101062,Select_Example2,TestB,DelayConsume
101067,Barmund_Rune_Box,Varmundt's Rune Box,Usable
101070,Chuseog_Present_Box,Chuseok Event Box,Usable
101074,Sealed_Card3,Sealed Seal Card III,Usable
101075,SLD_Card_Recipe,Sealed Boss Card Thump Box,DelayConsume
101077,Vivatus_Weapon_Hammer,Vivatus Weapon Refinement Hammer,DelayConsume
101078,Adulter_Weapon_Up_Box,Adulter Weapon Modification Box,DelayConsume
101097,DF_Infinity_Drink,[Scroll] Unlimited Drink,Usable
101099,ClockTower_Regulator,Spring Regulator,Usable
101100,Poenetentia_Box3,Poenitentia Two Swords Set Box,Usable
101101,Poenetentia_Box4,Poenitentia Firearm Set Box,Usable
101103,Enchant_Stone_Box25,Costume Enchant Stone Box 25,Usable
101107,Cannon_Box_Ice,Ice Cannon Ball Box,Usable
101108,Cannon_Box_Lightning,Lightning Cannon Ball Box,Usable
101109,Cannon_Box_Stone,Stone Cannon Ball Box,Usable
101110,Cannon_Box_Flare,Flare Cannon Ball Box,Usable
101111,Cannon_Box_Poisoning,Poisoning Cannon Ball Box,Usable
101112,Kunai_Scroll,Kunai Summon Scroll,Usable
101113,Kunai_Scroll_Nothing,Formless Kunai Summon Scroll,Usable
101114,Kunai_Scroll_Shadow,Shadow Kunai Summon Scroll,Usable
101115,Kunai_Scroll_Hamaya,Hamaya Kunai Summon Scroll,Usable
101116,Nw_Grenade_Box,Throwing Grenade Box,Usable
101117,Soa_Charm_Bundle,Soul Talisman Bundle,Usable
101118,SS_Charm_Box,Haze of Pitch Darkness Box,Usable
101119,SS_Charm_F_Box,Haze of Prominence Box,Usable
101120,SS_Charm_W_Box,Haze of Icy Snow Box,Usable
101121,SS_Charm_G_Box,Haze of Mother Earth Box,Usable
101122,SS_Charm_L_Box,Haze of North Wind Box,Usable
101123,RO_Live_Shop_Box,RO Live Shop Box,Usable
101124,RO_Live_Shop_Ex_Box,RO Live Shop Luxury Box,Usable
101126,DF_Halloween_Candy,[Scroll] Halloween Candy,Healing
101128,Season_Evt_Reward_11,Royal Reward Box,Usable
101129,Payment_Costume_Box1,Random Costume Box,Usable
101130,Payment_Costume_Box2,Confirmed Costume Box,Usable
101139,E_Boarding_Halter_Box,Riding Halter Box,Cash
101148,Security_Campaign_Box,[Security Campaign Reward Box],Usable
101159,C_Braid_Half_Up_Box,Costume Pigtails Half Up Box,Usable
101161,Season_Evt_Reward_12,Snowflake Reward Box,Usable
101162,Ep19_Rgan_Scroll,Rgan Transformation Scroll,Usable
101166,Kr_B_Special05,G-Star RO Shop Box,Usable
101167,Kr_B_Special06,2021 G-Star Commemorative Box,Cash
101168,Kr_B_Special07,[NotForSale] Special Potion,Usable
101169,Kr_B_Special09,Exhibition Hall Movement Scroll,Usable
101170,Kr_B_Special08,2021 Quiz Reward Box,Usable
101177,FullPenest_Shadow_Up,Full Temperament Shadow Spellbook,DelayConsume
101178,Reload_Shadow_Up,Reload Shadow Spellbook,DelayConsume
101179,SpellCaster_Shadow_Up,Spell Caster Shadow Spellbook,DelayConsume
101180,Ex_Status_Shadow_Up,Trait Status Shadow Spellbook,DelayConsume
101181,ReloadShadow_Mix,Reload Shadow Thump Box,DelayConsume
101182,SpellCasterShadow_Mix,Spell Caster Shadow Thump Box,DelayConsume
101183,Ice_F_Stone_Box,Snow Flower Manastone Extractor,Usable
101184,Ice_F_Stone_Box2,Ice Magic Stone Box 2,DelayConsume
101185,Snow_F_Enchant,Snowflower Armor Enchant (Armor),DelayConsume
101186,Glacier_W_Enchant,Glacier Weapon Enchantment,DelayConsume
101187,Snow_F_Refine,Snow Flower Armor +9 Refinement Cube,DelayConsume
101188,Glacier_W_Refine,Glacier Weapon +9 Refinement Cube,DelayConsume
101189,Hero_Weapon_Hammer_6,Modified Hero's Weapon Refinement Hammer VI,DelayConsume
101190,Hero_Weapon_Up_Box_6,Hero's Weapon Modification Box VI,DelayConsume
101194,Hero_Token_Box,Heroic Token Egg,Usable
101200,Motp_Potion,[Security Campaign] Special Energy Drink,Usable
101217,Snow_F_Enchant2,Snowflower Armor Enchant (Garment),DelayConsume
101218,Snow_F_Enchant3,Snowflower Armor Enchant (Shoes),DelayConsume
101219,Snow_F_Enchant4,Snowflower Armor Enchant (Accessory A),DelayConsume
101220,Snow_F_Enchant5,Snowflower Armor Enchant (Accessory B),DelayConsume
101234,Booster_Pack_120,Booster Pack(120),Usable
101236,Booster_Pack_150,Booster Pack(150),Usable
101238,E_EXP_Drop_Up_7days,[NotForSale] Kafra Buff(7 Days),Usable
101240,Season_Evt_Reward_1,January Event's Reward Box,Usable
101241,Strange_Tteokguk,Hyul's Special Rice Cake Soup,Usable
101243,Shadow_Changer_NPC,Shadow Changer,DelayConsume
101257,R_BearersShadow_Mix,Lord Bearer's Shadow Thump Box,DelayConsume
101258,M_BlitzShadow_Mix,Mega Blitz Shadow Thump Box,DelayConsume
101259,Special_Hat_Hammer,Refinement Hammer for Special Hats,DelayConsume
101260,R_Bearers_Shadow_Up,Lord Bearer's Shadow Spellbook,DelayConsume
101261,M_Blitz_Shadow_Up,Mega Blitz Shadow Spellbook,DelayConsume
101262,Absorb_Shadow_Up,Absorb Shadow Spellbook,DelayConsume
101264,Mammoth_Shadow_Up,Maximum Mammoth Shadow Spellbook,DelayConsume
101268,2021_Winter_Event_Box1,Winter Event Costume Basket,Usable
101269,2021_Winter_Event_Box2,Winter Event Costume Box,Usable
101271,Enchant_Stone_Box26,Costume Enchant Stone Box 26,Usable
101276,New_Year_Rice_Soup,New Year Rice Soup,Usable
101279,2022_LunarNewYears_box,New Year Gift Box,Usable
101306,Poenitentia_Hammer,Poenitentia Refining Hammer,DelayConsume
101307,Barmund_Hammer,Barmund Refining Hammer,DelayConsume
101308,True_GemShadow_Up,True Gemstone Shadow Spellbook,DelayConsume
101309,EXPShadow_Up,Experience Shadow Spellbook,DelayConsume
101310,MagicalShadow_Up,Clever Shadow Spellbook,DelayConsume
101311,InfinityShadow_Up,Infinity Shadow Spellbook,DelayConsume
101314,Viva_Adul_Hat_Box,Helm of Faith Box,Usable
101321,2022Reward_Box,Event Error Compensation Box,Usable
101322,TH_DF_Special01,Love Confession Chocolate,Healing
101331,Fruits_Set_Trap,Fruit Set Trap,Usable
101336,DF_DEX_Biscuit_Stick,[Scroll] DEX Biscuit Stick,Usable
101337,DF_VIT_Biscuit_Stick,[Scroll] VIT Biscuit Stick,Usable
101340,Bs_Item_M_S_52,Blacksmith's Blessing Recipe,DelayConsume
101341,Bs_Item_M_S_53,Hollgrehenn's Shadow Refine Hammer Recipe,DelayConsume
101342,Bs_Item_M_S_54,Powerful Soul Essence Recipe,DelayConsume
101343,Bs_Item_M_S_55,Powerful Dimension Essence Recipe,DelayConsume
101344,Bs_Item_M_S_56,Enchantment Ticket Recipe,DelayConsume
101345,Bs_Item_M_S_57,Beast's Leather Shoes Recipe,DelayConsume
101346,Bs_Item_M_S_58,Pirate Captain's Coat Recipe,DelayConsume
101347,Bs_Item_M_S_59,Phreeoni Wing Suit Recipe,DelayConsume
101352,E_Bubble_Gum_Box10,[Not For Sale] Bubble Gum Box,Cash
101355,OS_Weapon_Reform,OS Weapon Modification Box,DelayConsume
101357,BlessOfRabbit,Rabbit's Blessed Egg,Delayconsume
101359,MajorAutoSpell_Up,Major Auto Spell Shadow Spellbook,DelayConsume
101360,Hasty_Up,Hasty Shadow Spellbook,DelayConsume
101361,PhysicalShadow_Up,Durable Shadow Spellbook,DelayConsume
101362,PerfectSize_Up,Perfect Size Shadow Spellbook,DelayConsume
101363,OS_Helm_Hammer,Upgraded OS Helmet Refine Hammer,DelayConsume
101364,OS_Weapon_Hammer,Upgraded OS Weapon Refine Hammer,DelayConsume
101389,Helm_Of_Faith_Hammer,Helm of Faith Refine Hammer,DelayConsume
101390,Clock_Tower_W_Hammer,Clock Tower Basement Refine Hammer,DelayConsume
101391,VR_Books001,Scientist's Escape Log,Usable
101393,MugwortRiceCake,Mugwort Rice Cake,Healing
101394,Dogyeonju,Azalea Wine,Healing
101399,Enchant_Ticket_3,Enchantment Ticket Envelope,Usable
101404,Fantastic_Exp_Potion,Fantasy Growth Potion,Usable
101406,Fantastic_JobExp_Potion,Fantasy Job Growth Potion,Usable
101407,Normal_VR_Scroll,Move Scroll(Convenience),Usable
101408,Danger_VR_Scroll,Move Scroll(Danger Areas),Usable
101416,Enchant_Stone_Box27,Costume Enchant Stone Box 27,Usable
101423,Boost_Armor_Box,Boost Armor Box,DelayConsume
101453,Special_Coin_Pack,Special Coin Pack,DelayConsume
101454,Metal_W_Box,Metal Weapon Box,DelayConsume
101455,E_Auto_Up,Automatic (bound) upgrade package,DelayConsume
101456,Memento_Box,Souvenir Box,DelayConsume
101457,P_Memento_Box,Premium Souvenir Box,DelayConsume
101458,Booster_Hat_Box,Booster Costume Helmet Box,DelayConsume
101459,Booster_Back_Box,Booster Costume Backpack Box,DelayConsume
101460,P_Booster230_Gift,Premium Booster Gift Box,Usable
101461,Fan_Greed_1Hour_Box,Fantasy Series Greed Scroll Box,Cash
101463,HD_Elunium_10Box_MSP,(Limited) HD Elunium 10 Box,Usable
101465,HD_Oridecon_10Box_MSP,(Limited) HD Oridecon 10 Box,Usable
101470,Minus_Status_Box_,Stats Soul Potion Selection Box,DelayConsume
101471,Alchemist_Box_,Alchemist Selection Box,DelayConsume
101473,P_Booster_Call,Premium Booster Call,Usable
101474,Booster_B_M_1,Booster Combat Manual,Usable
101475,Booster_B_M_2,Booster Advanced Combat Manual,Usable
101476,Booster230_Gift,Booster Gift Box,Usable
101482,Freedom_Stick_Cube,Freedom Stick Remodeling Cube,DelayConsume
101483,Blessed_Knife_Cube,Blessed Knife Remodeling Cube,DelayConsume
101490,Booster_Pack_10,Booster Pack(10),Usable
101491,Booster_Pack_20,Booster Pack(20),Usable
101492,Booster_Pack_40,Booster Pack(40),Usable
101493,Booster_Pack_50,Booster Pack(50),Usable
101494,Booster_Pack_70,Booster Pack(70),Usable
101495,Booster_Pack_80,Booster Pack (80),Usable
101496,Booster_Pack_110,Booster Pack(110),Usable
101497,Booster_Pack_140,Booster Pack(140),Usable
101498,Booster_Pack_170,Booster Pack(170),Usable
101499,Booster_Pack_180,Booster Pack (180),Usable
101500,Booster_Pack_210,Booster Pack(210),Usable
101501,Booster_Pack_220,Booster Pack(220),Usable
101502,Booster_Pack_240,Booster Pack(240),Usable
101503,Booster_Pack_250,Booster Pack (250),Usable
101512,Hero_Weapon_Box_TH1,Ancient Hero Box 1,Usable
101513,DF_STR_Biscuit_Stick,[Scroll] STR Biscuit Stick,Usable
101514,DF_INT_Biscuit_Stick,[Scroll] INT Biscuit Stick,Usable
101522,F_VR_Book001,Fantasy Series 001,Usable
101523,F_VR_Book002,Fantasy Series 002,Usable
101524,F_VR_Book003,Fantasy Series 003,Usable
101525,F_VR_Book004,Fantasy Series 004,Usable
101538,Booster_Call_Package,Booster box,Usable
101542,FullPene_Select_Box,Full Penetration Shadow Selection Box,DelayConsume
101543,FullPene_Earring_Box,Full Penetration Shadow Earring Box,Usable
101544,FullPene_Pendant_Box,Full Penetration Shadow Pendant Box,Usable
101545,FullPene_Armor_Box,Full Penetration Shadow Armor Box,Usable
101546,FullPene_Shoes_Box,Full Penetration Shadow Shoes Box,Usable
101547,FullTemp_Select_Box,Full Tempest Shadow Selection Box,DelayConsume
101548,FullTemp_Earring_Box,Full Tempest Shadow Earring Box,Usable
101549,FullTemp_Pendant_Box,Full Tempest Shadow Pendant Box,Usable
101550,FullTemp_Armor_Box,Full Tempest Shadow Armor Box,Usable
101551,FullTemp_Shoes_Box,Full Tempest Shadow Shoes Box,Usable
101552,Durable_Select_Box,Durable Shadow Selection Box,DelayConsume
101553,Durable_Weapon_Box,Durable Shadow Weapon Box,Usable
101554,Durable_Shield_Box,Durable Shadow Shield Box,Usable
101555,Clever_Select_Box,Clever Shadow Selection Box,DelayConsume
101556,Clever_Weapon_Box,Clever Shadow Weapon Box,Usable
101557,Clever_Shield_Box,Clever Shadow Shield Box,Usable
101563,OS_Helm_Box_,Helmet Selection Box for OS Weapons,DelayConsume
101564,AllMighty_Up,Almighty Shadow Spellbook,DelayConsume
