id,name_aegis,name_english,type
312694,HNovice_Robe,Hyper Novice Stone (Garment),Card
312695,T_D_Jewel_STR_1,Time Dimension Jewel (Strength) 1Lv,Card
312696,T_D_Jewel_STR_2,Time Dimension Jewel (Strength) 2Lv,Card
312697,T_D_Jewel_STR_3,Time Dimension Jewel (Strength) 3Lv,Card
312698,T_D_Jewel_AGI_1,Time Dimension Jewel (Agility) 1Lv,Card
312699,T_D_Jewel_AGI_2,Time Dimension Jewel (Agility) 2Lv,Card
312700,T_D_Jewel_AGI_3,Time Dimension Jewel (Agility) 3Lv,Card
312701,T_D_Jewel_DEX_1,Time Dimension Jewel (Dexterity) 1Lv,Card
312702,T_D_Jewel_DEX_2,Time Dimension Jewel (Dexterity) 2Lv,Card
312703,T_D_Jewel_DEX_3,Time Dimension Jewel (Dexterity) 3Lv,Card
312704,T_D_Jewel_VIT_1,Time Dimension Jewel (Vitality) 1Lv,Card
312705,T_D_Jewel_VIT_2,Time Dimension Jewel (Vitality) 2Lv,Card
312706,T_D_Jewel_VIT_3,Time Dimension Jewel (Vitality) 3Lv,Card
312707,T_D_Jewel_INT_1,Time Dimension Jewel (Intelligence) 1Lv,Card
312708,T_D_Jewel_INT_2,Time Dimension Jewel (Intelligence) 2Lv,Card
312709,T_D_Jewel_INT_3,Time Dimension Jewel (Intelligence) 3Lv,Card
312710,T_D_Jewel_LUK_1,Time Dimension Jewel (Luck) 1Lv,Card
312711,T_D_Jewel_LUK_2,Time Dimension Jewel (Luck) 2Lv,Card
312712,T_D_Jewel_LUK_3,Time Dimension Jewel (Luck) 3Lv,Card
312713,T_D_Jewel_SPR_1,Time Dimension Jewel (Spirit) 1Lv,Card
312714,T_D_Jewel_SPR_2,Time Dimension Jewel (Spirit) 2Lv,Card
312715,T_D_Jewel_SPR_3,Time Dimension Jewel (Spirit) 3Lv,Card
312716,T_D_Jewel_WIS_1,Time Dimension Jewel (Wisdom) 1Lv,Card
312717,T_D_Jewel_WIS_2,Time Dimension Jewel (Wisdom) 2Lv,Card
312718,T_D_Jewel_WIS_3,Time Dimension Jewel (Wisdom) 3Lv,Card
312719,Mettle_Jewel_1,Mettle Jewel 1Lv,Card
312720,Mettle_Jewel_2,Mettle Jewel 2Lv,Card
312721,Mettle_Jewel_3,Mettle Jewel 3Lv,Card
312722,Mettle_Jewel_4,Mettle Jewel 4Lv,Card
312723,Mettle_Jewel_5,Mettle Jewel 5Lv,Card
312724,Mettle_Jewel_6,Mettle Jewel 6Lv,Card
312725,Mettle_Jewel_7,Mettle Jewel 7Lv,Card
312726,Mettle_Jewel_8,Mettle Jewel 8Lv,Card
312727,Mettle_Jewel_9,Mettle Jewel 9Lv,Card
312728,Mettle_Jewel_10,Mettle Jewel 10Lv,Card
312729,Tenacity_Jewel_1,Tenacity Jewel 1Lv,Card
312730,Tenacity_Jewel_2,Tenacity Jewel 2Lv,Card
312731,Tenacity_Jewel_3,Tenacity Jewel 3Lv,Card
312732,Tenacity_Jewel_4,Tenacity Jewel 4Lv,Card
312733,Tenacity_Jewel_5,Tenacity Jewel 5Lv,Card
312734,Tenacity_Jewel_6,Tenacity Jewel 6Lv,Card
312735,Tenacity_Jewel_7,Tenacity Jewel 7Lv,Card
312736,Tenacity_Jewel_8,Tenacity Jewel 8Lv,Card
312737,Tenacity_Jewel_9,Tenacity Jewel 9Lv,Card
312738,Tenacity_Jewel_10,Tenacity Jewel 10Lv,Card
312739,Master_A_Jewel_1,Master Archer Jewel 1Lv,Card
312740,Master_A_Jewel_2,Master Archer Jewel 2Lv,Card
312741,Master_A_Jewel_3,Master Archer Jewel 3Lv,Card
312742,Master_A_Jewel_4,Master Archer Jewel 4Lv,Card
312743,Master_A_Jewel_5,Master Archer Jewel 5Lv,Card
312744,Master_A_Jewel_6,Master Archer Jewel 6Lv,Card
312745,Master_A_Jewel_7,Master Archer Jewel 7Lv,Card
312746,Master_A_Jewel_8,Master Archer Jewel 8Lv,Card
312747,Master_A_Jewel_9,Master Archer Jewel 9Lv,Card
312748,Master_A_Jewel_10,Master Archer Jewel 10Lv,Card
312749,Acute_Jewel_1,Acute Jewel 1Lv,Card
312750,Acute_Jewel_2,Acute Jewel 2Lv,Card
312751,Acute_Jewel_3,Acute Jewel 3Lv,Card
312752,Acute_Jewel_4,Acute Jewel 4Lv,Card
312753,Acute_Jewel_5,Acute Jewel 5Lv,Card
312754,Acute_Jewel_6,Acute Jewel 6Lv,Card
312755,Acute_Jewel_7,Acute Jewel 7Lv,Card
312756,Acute_Jewel_8,Acute Jewel 8Lv,Card
312757,Acute_Jewel_9,Acute Jewel 9Lv,Card
312758,Acute_Jewel_10,Acute Jewel 10Lv,Card
312759,Magic_E_Jewel_1,Magic Essence Jewel 1Lv,Card
312760,Magic_E_Jewel_2,Magic Essence Jewel 2Lv,Card
312761,Magic_E_Jewel_3,Magic Essence Jewel 3Lv,Card
312762,Magic_E_Jewel_4,Magic Essence Jewel 4Lv,Card
312763,Magic_E_Jewel_5,Magic Essence Jewel 5Lv,Card
312764,Magic_E_Jewel_6,Magic Essence Jewel 6Lv,Card
312765,Magic_E_Jewel_7,Magic Essence Jewel 7Lv,Card
312766,Magic_E_Jewel_8,Magic Essence Jewel 8Lv,Card
312767,Magic_E_Jewel_9,Magic Essence Jewel 9Lv,Card
312768,Magic_E_Jewel_10,Magic Essence Jewel 10Lv,Card
312769,Spell_Jewel_1,Spell Jewel 1Lv,Card
312770,Spell_Jewel_2,Spell Jewel 2Lv,Card
312771,Spell_Jewel_3,Spell Jewel 3Lv,Card
312772,Spell_Jewel_4,Spell Jewel 4Lv,Card
312773,Spell_Jewel_5,Spell Jewel 5Lv,Card
312774,Spell_Jewel_6,Spell Jewel 6Lv,Card
312775,Spell_Jewel_7,Spell Jewel 7Lv,Card
312776,Spell_Jewel_8,Spell Jewel 8Lv,Card
312777,Spell_Jewel_9,Spell Jewel 9Lv,Card
312778,Spell_Jewel_10,Spell Jewel 10Lv,Card
312779,Adamatine_Jewel_1,Adamantine Jewel 1Lv,Card
312780,Adamatine_Jewel_2,Adamantine Jewel 2Lv,Card
312781,Adamatine_Jewel_3,Adamantine Jewel 3Lv,Card
312782,Adamatine_Jewel_4,Adamantine Jewel 4Lv,Card
312783,Adamatine_Jewel_5,Adamantine Jewel 5Lv,Card
312784,Adamatine_Jewel_6,Adamantine Jewel 6Lv,Card
312785,Adamatine_Jewel_7,Adamantine Jewel 7Lv,Card
312786,Adamatine_Jewel_8,Adamantine Jewel 8Lv,Card
312787,Adamatine_Jewel_9,Adamantine Jewel 9Lv,Card
312788,Adamatine_Jewel_10,Adamantine Jewel 10Lv,Card
312789,Affection_Jewel_1,Affection Jewel 1Lv,Card
312790,Affection_Jewel_2,Affection Jewel 2Lv,Card
312791,Affection_Jewel_3,Affection Jewel 3Lv,Card
312792,Affection_Jewel_4,Affection Jewel 4Lv,Card
312793,Affection_Jewel_5,Affection Jewel 5Lv,Card
312794,Affection_Jewel_6,Affection Jewel 6Lv,Card
312795,Affection_Jewel_7,Affection Jewel 7Lv,Card
312796,Affection_Jewel_8,Affection Jewel 8Lv,Card
312797,Affection_Jewel_9,Affection Jewel 9Lv,Card
312798,Affection_Jewel_10,Affection Jewel 10Lv,Card
312799,aegis_312799,Holy Protection,Card
312800,Barmund_Poison3,Varmundt's Crystal (Poison) Lv3,Card
312801,Justice_Vigor_IG,Good Vigor (Imperial Guard),Card
312802,Injustice_Vigor_IG,Evil Vigor (Imperial Guard),Card
312803,Justice_Vigor_AG,Good Vigor (Arch Mage),Card
312804,Injustice_Vigor_AG,Evil Vigor (Arch Mage),Card
312805,Justice_Vigor_NW,Good Vigor (Night Watch),Card
312806,Injustice_Vigor_NW,Evil Vigor (Night Watch),Card
312808,aegis_312808,Latent Awakening (Earth Strain I),Card
312809,aegis_312809,Latent Awakening (Jack Frost II),Card
312810,aegis_312810,Latent Awakening (Hell Inferno I),Card
312811,aegis_312811,Latent Awakening (Aimed Bolt I),Card
312813,aegis_312813,Latent Awakening (Power Swing I),Card
312814,aegis_312814,Latent Awakening (Adoramus I),Card
312815,aegis_312815,Latent Awakening (Cannon Spear I),Card
312816,aegis_312816,Latent Awakening (Ray of Genesis I),Card
312817,aegis_312817,Latent Awakening (Shield Press I),Card
312818,aegis_312818,Latent Awakening (Vanishing Point I),Card
312819,aegis_312819,Latent Awakening (Spellfist I),Card
312820,aegis_312820,Latent Awakening (Metallic Sound I),Card
312821,aegis_312821,Latent Awakening (Cart Tornado I),Card
312822,aegis_312822,Latent Awakening (Spore Explosion I),Card
312824,aegis_312824,Latent Awakening (Lightning Bullet I),Card
312826,aegis_312826,Latent Awakening (Falling Stars I),Card
312830,aegis_312830,Latent Awakening (Spirit of Savage II),Card
312831,aegis_312831,Latent Release (Rune Knight II),Card
312832,aegis_312832,Latent Release (Warlock II),Card
312833,aegis_312833,Latent Release (Ranger II),Card
312834,aegis_312834,Latent Release (Mechanic II),Card
312835,aegis_312835,Latent Release (Guillotine Cross II),Card
312836,aegis_312836,Latent Release (Archbishop II),Card
312837,aegis_312837,Latent Release (Royal Guard II),Card
312838,aegis_312838,Latent Release (Sorcerer II),Card
312839,aegis_312839,Latent Release (Minstrel & Wanderer I),Card
312840,aegis_312840,Latent Release (Genetic II),Card
312841,aegis_312841,Latent Release (Shadow Chaser II),Card
312842,aegis_312842,Latent Release (Shura II),Card
312843,aegis_312843,Latent Release (Star Emperor II),Card
312844,aegis_312844,Latent Release (Soul Reaper II),Card
312845,aegis_312845,Latent Release (Kagerou & Oboro I),Card
312846,aegis_312846,Latent Release (Rebellion II),Card
312847,aegis_312847,Latent Release (Summoner II),Card
312848,Z_Bijou_STR_1,STR I,Card
312849,Z_Bijou_STR_2,STR II,Card
312850,Z_Bijou_STR_3,STR III,Card
312851,Z_Bijou_STR_4,STR IV,Card
312852,Z_Bijou_AGI_1,AGI I,Card
312853,Z_Bijou_AGI_2,AGI II,Card
312854,Z_Bijou_AGI_3,AGI III,Card
312855,Z_Bijou_AGI_4,AGI IV,Card
312856,Z_Bijou_VIT_1,VIT I,Card
312857,Z_Bijou_VIT_2,VIT II,Card
312858,Z_Bijou_VIT_3,VIT III,Card
312859,Z_Bijou_VIT_4,VIT IV,Card
312860,Z_Bijou_INT_1,INT I,Card
312861,Z_Bijou_INT_2,INT II,Card
312862,Z_Bijou_INT_3,INT III,Card
312863,Z_Bijou_INT_4,INT IV,Card
312864,Z_Bijou_DEX_1,DEX I,Card
312865,Z_Bijou_DEX_2,DEX II,Card
312866,Z_Bijou_DEX_3,DEX III,Card
312867,Z_Bijou_DEX_4,DEX IV,Card
312868,Z_Bijou_LUK_1,LUK I,Card
312869,Z_Bijou_LUK_2,LUK II,Card
312870,Z_Bijou_LUK_3,LUK III,Card
312871,Z_Bijou_LUK_4,LUK IV,Card
312872,Z_Bijou_DEF_1,DEF I,Card
312873,Z_Bijou_DEF_2,DEF II,Card
312874,Z_Bijou_DEF_3,DEF III,Card
312875,Z_Bijou_DEF_4,DEF IV,Card
312876,Z_Bijou_DEF_5,DEF V,Card
312877,Z_Bijou_MHP_F_1,HP I,Card
312878,Z_Bijou_MHP_F_2,HP II,Card
312879,Z_Bijou_MHP_F_3,HP III,Card
312880,Z_Bijou_MHP_F_4,HP IV,Card
312881,Z_Bijou_MHP_F_5,HP V,Card
312882,Z_Bijou_MSP_F_1,SP I,Card
312883,Z_Bijou_MSP_F_2,SP II,Card
312884,Z_Bijou_MSP_F_3,SP III,Card
312885,Z_Bijou_MSP_F_4,SP IV,Card
312886,Z_Bijou_MSP_F_5,SP V,Card
312887,Z_Bijou_MHP_P_1,MHP I,Card
312888,Z_Bijou_MHP_P_2,MHP II,Card
312889,Z_Bijou_MHP_P_3,MHP III,Card
312890,Z_Bijou_MSP_P_1,MSP I,Card
312891,Z_Bijou_MSP_P_2,MSP II,Card
312892,Z_Bijou_MSP_P_3,MSP III,Card
312893,Z_Bijou_ATK_1,ATK I,Card
312894,Z_Bijou_ATK_2,ATK II,Card
312895,Z_Bijou_ATK_3,ATK III,Card
312896,Z_Bijou_ATK_4,ATK IV,Card
312897,Z_Bijou_ATK_5,ATK V,Card
312898,Z_Bijou_MATK_1,MATK I,Card
312899,Z_Bijou_MATK_2,MATK II,Card
312900,Z_Bijou_MATK_3,MATK III,Card
312901,Z_Bijou_MATK_4,MATK IV,Card
312902,Z_Bijou_MATK_5,MATK V,Card
312903,Z_Bijou_Range_1,Concentration I,Card
312904,Z_Bijou_Range_2,Concentration II,Card
312905,Z_Bijou_Range_3,Concentration III,Card
312906,Z_Bijou_Melee_1,Forearm I,Card
312907,Z_Bijou_Melee_2,Forearm II,Card
312908,Z_Bijou_Melee_3,Forearm III,Card
312909,Z_Bijou_Melee_4,Forearm IV,Card
312910,Z_Bijou_Melee_5,Forearm V,Card
312911,Z_Bijou_MDamage_1,Intelligence I,Card
312912,Z_Bijou_MDamage_2,Intelligence II,Card
312913,Z_Bijou_MDamage_3,Intelligence III,Card
312914,Z_Bijou_MDamage_4,Intelligence IV,Card
312915,Z_Bijou_MDamage_5,Intelligence V,Card
312927,aegis_312927,Latent Release (Archmage IV),Card
312928,aegis_312928,Latent Release (Archmage V),Card
312930,aegis_312930,Latent Release (Abyss Chaser V),Card
312931,aegis_312931,Latent Release (Abyss Chaser VI),Card
312932,aegis_312932,Latent Release (Inquisitor III),Card
312933,aegis_312933,Latent Release (Inquisitor IV),Card
312935,aegis_312935,Latent Release (Imperial Guard IV),Card
312936,aegis_312936,Latent Release (Imperial Guard V),Card
312937,aegis_312937,Latent Release (Imperial Guard VI),Card
312938,aegis_312938,Latent Release (Windhawk V),Card
312939,aegis_312939,Latent Release (Windhawk VI),Card
312941,aegis_312941,Latent Release (Elemental Master IV),Card
312942,aegis_312942,Latent Release (Elemental Master V),Card
312944,aegis_312944,Latent Release (Cardinal VI),Card
312945,aegis_312945,Latent Release (Cardinal VII),Card
312947,aegis_312947,Latent Release (Shadow Cross IV),Card
312948,aegis_312948,Latent Release (Shadow Cross V),Card
312949,aegis_312949,Latent Release (Dragon Knight V),Card
312951,aegis_312951,Latent Release (Troubadour & Trouvelle II),Card
312952,aegis_312952,Latent Release (Troubadour & Trouvelle III),Card
312955,aegis_312955,Latent Release (Biolo IV),Card
312958,aegis_312958,Latent Release (Meister III),Card
312959,aegis_312959,Latent Release (Meister IV),Card
312960,aegis_312960,Latent Release (Hyper Novice II),Card
312961,aegis_312961,Latent Release (Hyper Novice III),Card
312962,aegis_312962,Latent Release (Hyper Novice IV),Card
312969,aegis_312969,Latent Release (Night Watch II),Card
312970,aegis_312970,Latent Release (Night Watch III),Card
312971,aegis_312971,Latent Release (Night Watch IV),Card
312972,aegis_312972,Latent Release (Shinkiro & Shiranui II),Card
312973,aegis_312973,Latent Release (Shinkiro & Shiranui III),Card
312974,aegis_312974,Latent Release (Shinkiro & Shiranui IV),Card
312975,aegis_312975,Latent Release (Spirit Handler II),Card
312978,aegis_312978,Latent Release (Meister V),Card
312981,Token_Of_Life,Token of Life,Card
312982,Signet_Of_Pow1,Signet of Power 1Lv,Card
312983,Signet_Of_Pow2,Signet of Power 2Lv,Card
312984,Signet_Of_Pow3,Signet of Power 3Lv,Card
312985,Signet_Of_Pow4,Signet of Power 4Lv,Card
312986,Signet_Of_Pow5,Signet of Power 5Lv,Card
312987,Signet_Of_Con1,Signet of Concentration 1Lv,Card
312988,Signet_Of_Con2,Signet of Concentration 2Lv,Card
312989,Signet_Of_Con3,Signet of Concentration 3Lv,Card
312990,Signet_Of_Con4,Signet of Concentration 4Lv,Card
312991,Signet_Of_Con5,Signet of Concentration 5Lv,Card
312992,Signet_Of_Spl1,Signet of Spell 1Lv,Card
312993,Signet_Of_Spl2,Signet of Spell 2Lv,Card
312994,Signet_Of_Spl3,Signet of Spell 3Lv,Card
312995,Signet_Of_Spl4,Signet of Spell 4Lv,Card
312996,Signet_Of_Spl5,Signet of Spell 5Lv,Card
312997,Signet_Of_Sta1,Signet of Stamina 1Lv,Card
312998,Signet_Of_Sta2,Signet of Stamina 2Lv,Card
312999,Signet_Of_Sta3,Signet of Stamina 3Lv,Card
313000,Signet_Of_Sta4,Signet of Stamina 4Lv,Card
313001,Signet_Of_Sta5,Signet of Stamina 5Lv,Card
313002,Signet_Of_Crt1,Signet of Creative 1Lv,Card
313003,Signet_Of_Crt2,Signet of Creative 2Lv,Card
313004,Signet_Of_Crt3,Signet of Creative 3Lv,Card
313005,Signet_Of_Crt4,Signet of Creative 4Lv,Card
313006,Signet_Of_Crt5,Signet of Creative 5Lv,Card
313007,Signet_Of_Wis1,Signed of Wisdom 1Lv,Card
313008,Signet_Of_Wis2,Signed of Wisdom 2Lv,Card
313009,Signet_Of_Wis3,Signed of Wisdom 3Lv,Card
313010,Signet_Of_Wis4,Signed of Wisdom 4Lv,Card
313011,Signet_Of_Wis5,Signed of Wisdom 5Lv,Card
313012,Life_of_Spring_Pow,Life of Spring (Strength),Card
313013,Life_of_Spring_Sta,Life of Spring (Vitality),Card
313014,Life_of_Spring_Crt,Life of Spring (Luck),Card
313015,Life_of_Summer_Con,Life of Summer (Agility),Card
313016,Life_of_Summer_Sta,Life of Summer (Vitality),Card
313017,Life_of_Summer_Crt,Life of Summer (Luck),Card
313018,Life_of_Autumn_Spl,Life of Autumn (Earth),Card
313019,Life_of_Autumn_Sta,Life of Autumn (Vitality),Card
313020,Life_of_Autumn_Wis,Life of Autumn (Wisdom),Card
313021,Life_of_Winter_Pow,Life of Winter (Power),Card
313022,Life_of_Winter_Con,Life of Winter (Concentration),Card
313023,Life_of_Winter_Crt,Life of Winter (Creative),Card
313024,Star_Cluster_Of_Str1,Star Cluster of Strength 1Lv,Card
313025,Star_Cluster_Of_Str2,Star Cluster of Strength 2Lv,Card
313026,Star_Cluster_Of_Str3,Star Cluster of Strength 3Lv,Card
313027,Star_Cluster_Of_Str4,Star Cluster of Strength 4Lv,Card
313028,Star_Cluster_Of_Str5,Star Cluster of Strength 5Lv,Card
313029,Star_Cluster_Of_Luk1,Star Cluster of Luck 1Lv,Card
313030,Star_Cluster_Of_Luk2,Star Cluster of Luck 2Lv,Card
313031,Star_Cluster_Of_Luk3,Star Cluster of Luck 3Lv,Card
313032,Star_Cluster_Of_Luk4,Star Cluster of Luck 4Lv,Card
313033,Star_Cluster_Of_Luk5,Star Cluster of Luck 5Lv,Card
313034,Star_Cluster_Of_Int1,Star Cluster of Intelligence 1Lv,Card
313035,Star_Cluster_Of_Int2,Star Cluster of Intelligence 2Lv,Card
313036,Star_Cluster_Of_Int3,Star Cluster of Intelligence 3Lv,Card
313037,Star_Cluster_Of_Int4,Star Cluster of Intelligence 4Lv,Card
313038,Star_Cluster_Of_Int5,Star Cluster of Intelligence 5Lv,Card
313039,Star_Cluster_Of_Res1,Star Cluster of Resistance 1Lv,Card
313040,Star_Cluster_Of_Res2,Star Cluster of Resistance 2Lv,Card
313041,Star_Cluster_Of_Res3,Star Cluster of Resistance 3Lv,Card
313042,Star_Cluster_Of_Res4,Star Cluster of Resistance 4Lv,Card
313043,Star_Cluster_Of_Res5,Star Cluster of Resistance 5Lv,Card
313059,DragonKnight_Robe,Dragon Knight Stone (Garment),Card
313060,ImperialGuard_Robe,Imperial Guard Stone (Garment),Card
313061,NightWatch_Robe,Nightwatch Stone (Garment),Card
313065,aegis_313065,Footprint Effect,Card
313066,aegis_313066,Whirlwind Footprint,Card
313067,aegis_313067,Purple Star Footprint,Card
313068,aegis_313068,Yellow Star Footprint,Card
313069,aegis_313069,Red Star Footprint,Card
313070,Ep21_4_Def,Forest Magic Orb (Physical Defense),Card
313071,Ep21_4_Mdef,Forest Magic Orb (Magical Defense),Card
313072,Ep21_4_Warrior,Forest Magic Orb (Warrior),Card
313073,Ep21_4_Archer,Forest Magic Orb (Archer),Card
313074,Ep21_4_Assassin,Forest Magic Orb (Assassin),Card
313075,Ep21_4_Magician,Forest Magic Orb (Magician),Card
313076,Ep21_3_Berserker,Forest Magic Orb (Berserker),Card
313077,Ep21_3_Marksman,Forest Magic Orb (Marksman),Card
313078,Ep21_3_Executioner,Forest Magic Orb (Executioner),Card
313079,Ep21_3_Wizard,Forest Magic Orb (Wizard),Card
313080,Ep21_2_P_Force,Forest Magic Orb (Power Force),Card
313081,Ep21_2_M_Force,Forest Magic Orb (Magic Force),Card
313082,Ep21_2_G_Cooldown,Forest Magic Orb (Global Cooldown),Card
313083,Ep21_3_Speed,Forest Magic Orb (Speed),Card
313084,Ep21_3_Caster,Forest Magic Orb (Caster),Card
313085,Ep21_2_Melee,Forest Magic Orb (Melee),Card
313086,Ep21_2_Range,Forest Magic Orb (Range),Card
313087,Ep21_2_Critical,Forest Magic Orb (Critical),Card
313088,Ep21_2_Spell,Forest Magic Orb (Spell),Card
313089,Ep21_2_Ab_All,Forest Magic Orb (Above All),Card
313090,Ep21_4_Hp,Forest Magic Orb (HP),Card
313091,Ep21_4_Sp,Forest Magic Orb (SP),Card
313092,Ep21_4_Phy_Force,Forest Magic Orb (Physical Force),Card
313093,Ep21_4_Mag_Force,Forest Magic Orb (Magical Force),Card
313094,Ep21_3_Size_Atk,Forest Magic Orb (Size Attack),Card
313095,Ep21_3_Size_Matk,Forest Magic Orb (Size Spell),Card
313096,Ep21_2_Ov_Power,Forest Magic Orb (Over Power),Card
313097,Ep21_2_Fi_Shot,Forest Magic Orb (Firing Shot),Card
313098,Ep21_2_Luk_Strike,Forest Magic Orb (Lucky Strike),Card
313099,Ep21_2_Spl_Buster,Forest Magic Orb (Spell Buster),Card
313100,Ep21_4_F_Spirit,Forest Magic Orb (Fighting Spirit),Card
313101,Ep21_4_E_Archer,Forest Magic Orb (Expert Archer),Card
313102,Ep21_4_Fatal,Forest Magic Orb (Fatal),Card
313103,Ep21_4_Sp_Power,Forest Magic Orb (Spell Power),Card
313104,Ep21_3_Tenacity,Forest Magic Orb (Tenacity),Card
313105,Ep21_3_M_Archer,Forest Magic Orb (Master Archer),Card
313106,Ep21_3_Acute,Forest Magic Orb (Acute),Card
313107,Ep21_3_M_Eessence,Forest Magic Orb (Magic Essence),Card
313108,Ep21_2_Phy_Power,Forest Magic Orb (Physical Power),Card
313109,Ep21_2_Mag_Power,Forest Magic Orb (Magical Power),Card
313111,FuriousMaterial_Not,Furious Crystal (Neutral),Card
313112,FuriousMaterial_Wat,Furious Crystal (Water),Card
313113,FuriousMaterial_Win,Furious Crystal (Wind),Card
313114,FuriousMaterial_Fir,Furious Crystal (Fire),Card
313115,FuriousMaterial_Gro,Furious Crystal (Earth),Card
313116,FuriousMaterial_Und,Furious Crystal (Undead),Card
313117,FuriousMaterial_Dar,Furious Crystal (Shadow),Card
313118,FuriousMaterial_Tel,Furious Crystal (Ghost),Card
313119,FuriousMaterial_Sai,Furious Crystal (Holy),Card
313120,FuriousMaterial_Poi,Furious Crystal (Poison),Card
313121,FuriousEnergy_Not,Furious Energy (Formless),Card
313122,FuriousEnergy_Hum,Furious Energy (Demihuman),Card
313123,FuriousEnergy_Dra,Furious Energy (Dragon),Card
313124,FuriousEnergy_Pla,Furious Energy (Plant),Card
313125,FuriousEnergy_Ins,Furious Energy (Insect),Card
313126,FuriousEnergy_Ani,Furious Energy (Brute),Card
313127,FuriousEnergy_Fis,Furious Energy (Fish),Card
313128,FuriousEnergy_Ang,Furious Energy (Angel),Card
313129,FuriousEnergy_Dem,Furious Energy (Demon),Card
313130,FuriousEnergy_Und,Furious Energy (Undead),Card
313131,Pow_Assist,POW Assistance,Card
313132,Pow_Enforce,POW Enforcement,Card
313133,SPL_Assist,SPL Assistance,Card
313134,SPL_Enforce,SPL Enforcement,Card
313135,STA_Assist,STA Assistance,Card
313136,STA_Enforce,STA Enforcement,Card
313137,WIS_Assist,WIS Assistance,Card
313138,WIS_Enforce,WIS Enforcement,Card
313139,CON_Assist,CON Assistance,Card
313140,CON_Enforce_Melee,CON Enforcement (Physical),Card
313141,CON_Enforce_Magic,CON Enforcement (Magical),Card
313142,CRT_Assist,CRT Assistance,Card
313143,CRT_Enforce,CRT Enforcement,Card
313144,Crecendo_Eclipse_Bless,Partial Eclipse Blessing,Card
313216,Z_Hemel_FLEE_S_1,Nimble Movements,Card
313217,Z_Hemel_MAX_P_1,Bloodshot Eyes,Card
313218,Z_Hemel_ASPD_1,Quick Fingers,Card
313219,Z_Hemel_CRI_1,Exploit Weaknesses,Card
313220,Z_Hemel_MATK_P_1,Magic of Madness,Card
313221,Z_Hemel_ATK_P_1,Power of Madness,Card
313222,Z_Hemel_MHP_P_1,Valkyrie Essence (MHP) I,Card
313223,Z_Hemel_MHP_P_2,Valkyrie Essence (MHP) II,Card
313224,Z_Hemel_MHP_P_3,Valkyrie Essence (MHP) III,Card
313225,Z_Hemel_MHP_P_4,Valkyrie Essence (MHP) IV,Card
313226,Z_Hemel_MHP_P_5,Valkyrie Essence (MHP) V,Card
313227,Z_Hemel_MSP_P_1,Valkyrie Essence (MSP) I,Card
313228,Z_Hemel_MSP_P_2,Valkyrie Essence (MSP) II,Card
313229,Z_Hemel_MSP_P_3,Valkyrie Essence (MSP) III,Card
313230,Z_Hemel_MSP_P_4,Valkyrie Essence (MSP) IV,Card
313231,Z_Hemel_MSP_P_5,Valkyrie Essence (MSP) V,Card
313232,Z_Hemel_GA_1,Valkyrie Essence (Rapid) I,Card
313233,Z_Hemel_GA_2,Valkyrie Essence (Rapid) II,Card
313234,Z_Hemel_GA_3,Valkyrie Essence (Rapid) III,Card
313235,Z_Hemel_GA_4,Valkyrie Essence (Rapid) IV,Card
313236,Z_Hemel_GA_5,Valkyrie Essence (Rapid) V,Card
313237,Z_Hemel_Heal_1,Valkyrie Essence (Faith) I,Card
313238,Z_Hemel_Heal_2,Valkyrie Essence (Faith) II,Card
313239,Z_Hemel_Heal_3,Valkyrie Essence (Faith) III,Card
313240,Z_Hemel_Heal_4,Valkyrie Essence (Faith) IV,Card
313241,Z_Hemel_Heal_5,Valkyrie Essence (Faith) V,Card
313242,Z_Hemel_DEF_1,Valkyrie Essence (Defense) I,Card
313243,Z_Hemel_DEF_2,Valkyrie Essence (Defense) II,Card
313244,Z_Hemel_DEF_3,Valkyrie Essence (Defense) III,Card
313245,Z_Hemel_DEF_4,Valkyrie Essence (Defense) IV,Card
313246,Z_Hemel_DEF_5,Valkyrie Essence (Defense) V,Card
313247,Z_Hemel_HIT_1,Valkyrie Essence (Accuracy) I,Card
313248,Z_Hemel_HIT_2,Valkyrie Essence (Accuracy) II,Card
313249,Z_Hemel_HIT_3,Valkyrie Essence (Accuracy) III,Card
313250,Z_Hemel_HIT_4,Valkyrie Essence (Accuracy) IV,Card
313251,Z_Hemel_HIT_5,Valkyrie Essence (Accuracy) V,Card
313252,Z_Hemel_FLEE_1,Valkyrie Essence (Evasion) I,Card
313253,Z_Hemel_FLEE_2,Valkyrie Essence (Evasion) II,Card
313254,Z_Hemel_FLEE_3,Valkyrie Essence (Evasion) III,Card
313255,Z_Hemel_FLEE_4,Valkyrie Essence (Evasion) IV,Card
313256,Z_Hemel_FLEE_5,Valkyrie Essence (Evasion) V,Card
313257,Z_Hemel_SP_C_1,Valkyrie Essence (Magic Power) I,Card
313258,Z_Hemel_SP_C_2,Valkyrie Essence (Magic Power) II,Card
313259,Z_Hemel_SP_C_3,Valkyrie Essence (Magic Power) III,Card
313260,Z_Hemel_SP_C_4,Valkyrie Essence (Magic Power) IV,Card
313261,Z_Hemel_SP_C_5,Valkyrie Essence (Magic Power) V,Card
313262,Z_Hemel_Spell_D_1,Valkyrie Essence (Intelligence) I,Card
313263,Z_Hemel_Spell_D_2,Valkyrie Essence (Intelligence) II,Card
313264,Z_Hemel_Spell_D_3,Valkyrie Essence (Intelligence) III,Card
